"	FlowDate		SponsorFirm	SponsorFirmId	SmaStrategy		SmaProductType	SmaProductTypeCode		MorningstarStrategyId		Assets",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-12.0188",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-1.9755",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.3697",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	459.7875",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-8.0305",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.7286",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	9.5499",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	11.5848",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-6.2141",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	23.4653",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	2.4863",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	425.6778",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-15.8499",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	2.5025",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-10.3485",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	25.9798",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	7.6638",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	426.5051",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	484.609",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	458.4466",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	1.0321",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	5.0817",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.2",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	28.7695",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	33.1857",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	6.4901",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	25.6055",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	7.2565",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-7.9739",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Advisors	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-10.3718",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0874",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-2.9912",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Wells Fargo Banking & Investment Services	19616	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-1.3831",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0066",,
"MLAD	Q1-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.3218",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.2939",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0064",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.3217",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0064",,
"MLAD	Q2-2017                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.2932",,
"MLAD	Q2-2017                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0064",,
"MLAD	Q3-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0064",,
"MLAD	Q3-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.3138",,
"MLAD	Q3-2017                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.2954",,
"MLAD	Q4-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.2971",,
"MLAD	Q4-2016                          	Nuveen Asset Management	""American Portfolios Financial Services"," Inc.""	18487	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0064",,
"MLAD	Q1-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.4386",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-3.2089",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.002",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.3025",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0021",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.3688",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0289",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.508",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0021",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0021",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.394",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.4719",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.0016",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.4286",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0521",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.4362",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	4.2338",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0271",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0021",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	U.S. Bancorp Wealth Management	17868	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0021",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0004",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.7545",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.7384",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0004",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.891",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.15",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.8997",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0004",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0005",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.7662",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.762",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.9045",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0005",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0005",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0004",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0004",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.7297",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	0.9048",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0005",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Proequities Inc.	15708	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0014",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	31.8692",,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.6774",,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	0.053",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	S	1.4883",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	31.6721",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0911",,
"MLAD	Q1-2018                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.9708",,
"MLAD	Q1-2018                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	AUM	29.6625",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Dual Contract	Dual		MI	R	-0.0541",,
