AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmCode,SponsorFirmId,DoverSponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,SmaProductTypeCode,MorningstarClass,MorningstarClassId,Mstar classification_name,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d,2Q 2018 a,2Q 2018 g,2Q 2018 r,2Q 2018 n,2Q 2018 d
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors Financial Network,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,40,43248705.09,0.5,-1.5,-1,N/A,45148325.18,0.5,-0.5,0,N/A,40341577.32,2.2,-6.8,-4.5,N/A,38149288.32,0.1,-0.3,-0.2,N/A,36974258.77,0.1,-1.8,-1.7,N/A,37732512.04,1,-1.1,-0.2,N/A,37912535.66,0.7,-0.8,-0.1,N/A,38639522.2,0.5,-0.4,0.1,N/A,36937020.43,0,-0.9,-0.9,N/A,34035940.69,0,-1.9,-1.9,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,29,10261982.75,2.7,-1.2,1.5,N/A,11547687.13,0.6,-0.1,0.5,N/A,11877429.36,0.4,-0.7,-0.3,N/A,11509215.78,1.4,-1.2,0.2,N/A,11914744.07,0.7,-0.4,0.4,N/A,13643979.78,1.9,-0.6,1.3,N/A,15329883.12,2.1,-0.1,2,N/A,14427658.78,0.9,-0.5,0.4,N/A,15984324.84,0.4,-0.5,-0.1,N/A,17238324.12,0.6,-0.4,0.2,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,224,166453169.8,12.7,-1.3,11.3,N/A,171745734.4,2.8,-4.6,-1.8,N/A,163769753.3,4.9,-10,-5.1,N/A,156879822.7,7,-6.7,0.3,N/A,143311480.2,3.2,-15.7,-12.5,N/A,143511214.2,2.7,-9.3,-6.6,N/A,143630498,1.9,-4.3,-2.5,N/A,146035657.8,1.9,-2.7,-0.8,N/A,140623432.6,2,-5.8,-3.7,N/A,130350614.2,5.6,-16.8,-11.2,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,34,10867304.66,0.5,-2.5,-2,N/A,14367618.37,3.3,-0.3,3,N/A,14183259.3,0,0,0,N/A,12469453.91,0,-2,-1.9,N/A,13071052.76,0.9,-0.5,0.5,N/A,12933432.61,0,-0.4,-0.4,N/A,12490683.91,0,-0.6,-0.6,N/A,12895846.36,0.6,-0.3,0.3,N/A,17233757.26,2.1,-1,1.1,N/A,18884403.65,4.2,-1.5,2.6,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,94,46289901.87,0.9,-7.2,-6.3,N/A,48976086.4,4.8,-4.9,-0.2,N/A,50607106.31,2.2,-1.1,1.1,N/A,47565455.4,1.6,-1.3,0.3,N/A,44428231.22,0.6,-4.2,-3.6,N/A,45822370.42,3.2,-3,0.2,N/A,45159591.27,0,-0.9,-0.9,N/A,47012558.63,1.2,-0.7,0.5,N/A,46347480.14,2.1,-1.7,0.4,N/A,45858479.26,2.4,-1.9,0.5,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,588825.55,0,0,0,N/A,603447.48,0,0,0,N/A,593391.33,0,0,0,N/A,553988,0,0,0,N/A,554444.96,0,0,0,N/A,559613.81,0,0,0,N/A,562676,0,0,0,N/A,561528.16,0,0,0,N/A,542333.49,0,0,0,N/A,536205.7,0,0,0,N/A
Lord Abbett & Co LLC,"Wells Fargo Clearing Services, LLC",Wells Fargo Advisors Financial Network,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,647437.75,,,,N/A,671238.75,,,,N/A,667548.36,,,,N/A,609548.63,0,0,0,N/A,620559.93,,,,N/A,634784.91,,,,N/A,640508.34,,,,N/A,626280.97,0,0,0,N/A,611893.26,,,,N/A,616713.64,,,,N/A
Lord Abbett & Co LLC,"Wells Fargo Clearing Services, LLC",Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,9,6849426.27,0,0,0,N/A,7091315.22,0,0,0,N/A,7013955.85,0,0,0,N/A,6475409.68,0,-0.2,-0.2,N/A,6534610.75,0,0,0,N/A,6647776.15,0,0,0,N/A,6683886.07,0,0,0,N/A,6713801.33,0,-0.1,-0.1,N/A,5191589.12,0,-1.4,-1.4,N/A,4798855.79,0,-0.4,-0.4,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,1,,,,,N/A,90192.32,0.1,0,0.1,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,2,127442.96,,,,N/A,195401.75,0.1,0,0.1,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,2,341640.3,,,,N/A,337087.55,0,0,0,N/A,354055.91,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,1,194639.2,0.2,0,0.2,N/A,192005.97,0,0,0,N/A,201677.29,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors Financial Network,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,1,89790.31,,,,N/A,88581.13,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,35,3751971.05,0.3,-0.3,0,N/A,3159150.59,0,-0.6,-0.5,N/A,2698859.56,0,-0.6,-0.6,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,14,2365634.7,0.1,-0.3,-0.2,N/A,2383455.29,0.1,0,0,N/A,909615.94,0,-1.6,-1.6,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,22,2832512.63,0.1,0,0.1,N/A,2708554.78,0.2,-0.3,-0.1,N/A,1655333.52,0,-1.2,-1.2,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,Global & International,8,605836.05,0,-0.5,-0.5,N/A,464643.91,0,-0.1,-0.1,N/A,325879.31,0,-0.2,-0.2,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,3,1843123.68,0.1,0,0.1,N/A,1789685.93,0,-0.1,-0.1,N/A,1865642.49,0,0,0,N/A,1968007.66,0,0,0,N/A,2724933.98,0.7,0,0.7,N/A,2854560.39,0.1,0,0.1,N/A,2905658.02,0.2,-0.3,0,N/A,2758822.43,0.1,-0.4,-0.3,N/A,2686075.36,0,0,0,N/A,2863982.38,0.1,0,0.1,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,83803.93,0.1,0,0.1,N/A,86368.57,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,1,113080.45,,,,N/A,115769.43,0,0,0,N/A,120810.65,0,0,0,N/A,127496.28,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,507292.71,,,,N/A,518769.85,0,0,0,N/A,178594.87,0,0,0,N/A,188127.04,0,-0.4,-0.4,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,97281.95,0.1,0,0.1,N/A,363688.79,0.3,0,0.3,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,273416.96,0,-0.2,-0.2,N/A,265028,0,0,0,N/A,271680.09,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,161263.64,,,,N/A,164833.63,0,0,0,N/A,171600.47,0,0,0,N/A,180727.15,0,0,0,N/A,182520.12,,,,N/A,185508.24,,,,N/A,190120.46,,,,N/A,197558.31,0,0,0,N/A,192018.28,0,0,0,N/A,188638.3,0.2,-0.2,0,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,11,1396658.77,0,0,0,N/A,1433972.09,0,0,0,N/A,1479893.68,0,0,0,N/A,1360796.51,0,-0.2,-0.2,N/A,1648637.58,0.3,0,0.3,N/A,1625889.49,0,0,0,N/A,1701449.08,0,0,0,N/A,1596232.92,0,-0.2,-0.2,N/A,1647942.83,0.1,0,0.1,N/A,1345425.45,0,-0.4,-0.4,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Huntleigh Securities Corp.,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,7,767440.07,0,0,0,N/A,770509.18,0,0,0,N/A,787971.87,0,0,0,N/A,807457.37,0,0,0,N/A,805254.73,0,0,0,N/A,815642.41,0,0,0,N/A,828087.27,0,0,0,N/A,843303.1,0,0,0,N/A,808817.51,0,0,0,N/A,683825.09,0,-0.1,-0.1,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,1,97221.18,0,0,0,N/A,99224.34,0,0,0,N/A,103198.48,0,0,0,N/A,110371.17,0,0,0,N/A,105116.02,0,0,0,N/A,106764.17,,,,N/A,109327.65,0,0,0,N/A,113555.8,0,0,0,N/A,110256.5,0,0,0,N/A,113233.61,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,3,109187.61,0.1,0,0.1,N/A,108545.49,0,0,0,N/A,94690.7,0,0,0,N/A,86364.87,0,0,0,N/A,87258.52,,,,N/A,88683.07,,,,N/A,219379.16,0.1,0,0.1,N/A,345898.13,0.1,0,0.1,N/A,336622.3,0,0,0,N/A,346383.03,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,380724.16,,,,N/A,386508.13,0,0,0,N/A,399064,0,0,0,N/A,413274.52,0,0,0,N/A,413733.15,0,0,0,N/A,414482.95,0,0,0,N/A,414823.19,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors Financial Network,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,40,5291355.08,0.9,-1.3,-0.4,N/A,5053836.43,0.2,-0.6,-0.4,N/A,4858483.7,0,-0.4,-0.4,N/A,5039074.17,0.2,-0.3,-0.1,N/A,4825770.93,0,-0.3,-0.3,N/A,4835048.48,0.4,-0.4,-0.1,N/A,4819215.36,0.2,-0.2,0,N/A,5461913.51,0.3,0,0.3,N/A,5420608.33,0.2,-0.1,0.1,N/A,4926809.98,0.2,-0.7,-0.5,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors Financial Network,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,26,16198568.4,0.2,-0.2,0,N/A,15956188.73,0,-0.6,-0.6,N/A,16267129.66,0.2,-0.6,-0.4,N/A,17093855.11,0,-0.1,-0.1,N/A,17504217.89,0.3,0,0.3,N/A,18185118.86,1.1,-0.7,0.4,N/A,17280304.25,0.2,-1.4,-1.3,N/A,17842422.81,0,-0.1,-0.1,N/A,17118119.86,0,-0.3,-0.2,N/A,16868180.76,0,-0.7,-0.7,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,385,51746721.41,2.3,-3.3,-1,N/A,50461781.2,2.6,-5,-2.4,N/A,52318422.96,1,-1.2,-0.2,N/A,50283142.53,1,-5.7,-4.8,N/A,51029010.25,3.6,-3.3,0.3,N/A,50906952.07,3.8,-4.4,-0.7,N/A,51603282.84,1.4,-1.5,-0.1,N/A,53703880.49,1.6,-2.5,-1,N/A,55166312.18,5,-2.3,2.7,N/A,56540420.66,1.4,-1.5,-0.1,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,338,129256859.3,4,-4.6,-0.6,N/A,131140744.9,1.5,-2.6,-1.1,N/A,128335883.8,2.7,-11.3,-8.5,N/A,134652135.6,1.2,-1.8,-0.6,N/A,121145882.4,2.9,-17.8,-14.9,N/A,129036328.4,10.9,-5.2,5.7,N/A,129686697.5,1.3,-4.3,-3,N/A,133652100.9,5.3,-6.6,-1.2,N/A,121929240.1,1.4,-9.8,-8.4,N/A,111139062,1.9,-16.5,-14.5,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,122,17716911.27,1.8,-1,0.8,N/A,17881899.12,1.2,-1.4,-0.2,N/A,18624985.74,1.6,-1.2,0.4,N/A,20143388.63,0.5,-0.4,0.1,N/A,19619613.04,1.5,-2.3,-0.8,N/A,20287369.8,1.1,-0.5,0.6,N/A,20246122.76,1.1,-1.8,-0.7,N/A,20570879.28,1.1,-1.7,-0.6,N/A,20900373.76,2.1,-0.5,1.6,N/A,21696548.36,0.6,-3.1,-2.5,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,42,8784266.88,0.1,-0.1,0,N/A,8646542.15,0,-0.3,-0.3,N/A,8901643.51,0,-0.1,-0.1,N/A,9491620.09,0.2,-0.1,0.1,N/A,9129830.57,0.3,-0.9,-0.5,N/A,9421558.41,0.2,-0.1,0.1,N/A,8932587.87,0.1,-0.8,-0.7,N/A,9851687.27,0.7,-0.1,0.6,N/A,9693121.73,0.7,-0.3,0.4,N/A,10174459.45,0.1,-0.1,0,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,1,730001.89,,,,N/A,747198.09,0,0,0,N/A,779928.24,0,0,0,N/A,823753.65,0,0,0,N/A,833269.46,,,,N/A,848914.58,,,,N/A,870507.18,,,,N/A,907571.92,0,0,0,N/A,883948.98,0,0,0,N/A,910787.24,0,0,0,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,Well Fargo,11025,11025,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,Trad,Small Cap Value,SV,U.S. Equity,2,502735.02,0,0,0,N/A,510568.55,0,0,0,N/A,530045.7,0,0,0,N/A,481916.6,0,-0.1,-0.1,N/A,485717.89,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Prudential Investment Management Services LLC,"Royal Alliance Associates, Inc. (Advisor Group)",Royal Allliance,23131,23131,Prudential/3rd Party/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,5,1858370.19,0,-0.1,-0.1,N/A,1823718.2,0,-0.1,-0.1,N/A,1857233,0,0,0,N/A,2004038.23,0,0,0,N/A,2025863.11,0,0,0,N/A,1570510.71,0,-0.5,-0.5,N/A,1071117.83,0,0,0,N/A,909879.51,0,-0.5,-0.5,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors PCG,"Royal Alliance Associates, Inc. (Advisor Group)",Royal Allliance,23131,23131,Prudential/3rd Party/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,5,1355356.13,0,0,0,N/A,1254213.29,0,-0.2,-0.2,N/A,1298216.41,0,0,0,N/A,1200630.76,0,-0.2,-0.2,N/A,1166746.73,0,-0.1,-0.1,N/A,1188743.14,0,0,0,N/A,804466.14,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Prudential Investment Management Services LLC,"Royal Alliance Associates, Inc. (Advisor Group)",Royal Allliance,23131,23131,Prudential/3rd Party/Convertibles,Convertible,SAUSA002PT,Traditional,Trad,Convertibles,CV,Taxable Fixed Income,4,868865.27,0,0,0,N/A,701174.48,0,-0.2,-0.2,N/A,715515.09,0,0,0,N/A,710722.29,0,0,0,N/A,748160.6,0,0,0,N/A,656792.43,0,-0.1,-0.1,N/A,655735.85,0,0,0,N/A,500771.83,0,-0.2,-0.2,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",State Street,30107,30107,State Street Bank/State Street/Municipal 1-20 Year Ladder ,Laddered Municipal,F00000IMM,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,770301.79,0,-0.4,-0.4,N/A,781720.02,,,,N/A,778025.54,,,,N/A,744912.02,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",State Street,30107,30107,State Street Bank/State Street/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,547307.01,,,,N/A,554683.31,,,,N/A,553020.96,,,,N/A,541100.76,,,,N/A,549918.56,,,,N/A,555666.87,,,,N/A,559187,,,,N/A,553035.75,,,,N/A,552562.68,,,,N/A,554221.39,,,,N/A
Lord Abbett & Co LLC,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",State Street,30107,30107,State Street Bank/State Street/Municipal 1-15 Year Ladder,Laddered Municipal,F00000ZDAE,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",State Street,30107,30107,State Street Bank/State Street/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,578047.59,,,,N/A,591402.36,,,,N/A,590216.28,,,,N/A,567447.94,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",State Street,30107,30107,State Street Bank/State Street/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,606153.14,,,,N/A,630728.49,,,,N/A,627963.1,,,,N/A,599991.41,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"BB&T Securities, LLC","BB&T Securities, LLC",BB&T,30349,30349,BB&T Securities/Spectrum/Municipal 1-10 Year Ladder,Laddered Municipal,F00000IML,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,307161.7,0.3,0,0.3,N/A,306298.81,,,,N/A
Lord Abbett & Co LLC,"BB&T Securities, LLC","BB&T Securities, LLC",BB&T,30349,30349,BB&T Securities/Spectrum/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
